Currency,Divisa / Moneda,
Currency Name,Nombre de la divisa,
Currency Precision,Precisión de Moneda,
Current,Corriente,
Current Mapping,Mapa actual,
Current Mapping Action,Acción actual de mapeo,
Current Mapping Delete Start,Asignación actual Eliminar inicio,
Current Mapping Start,Inicio de mapeo actual,
Current Mapping Type,Tipo de mapeo actual,
Current status,Estado actual,
Currently Viewing,Visualizando,
Currently updating {0},Actualizando actualmente {0},
Currently you have {0} review points,Actualmente tienes {0} puntos de revisión,
Custom,Personalizar,
Custom Base URL,URL Base Personalizada,
Custom CSS,CSS personalizado,
Custom Configuration,Configuración personalizada,
Custom DocPerm,DocPerm Personalizado,
Custom Document Types (Select Permission),Tipos de documentos personalizados (seleccionar el permiso),
Custom Document Types Limit Exceeded,Custom Document Types Limit Exceeded,
Custom Documents,Documentos personalizados,
Custom Field,Campo Personalizado,
Custom Field {0} is created by the Administrator and can only be deleted through the Administrator account.,El campo personalizado {0} lo crea el administrador y solo se puede eliminar a través de la cuenta de administrador.,
Custom Fields can only be added to a standard DocType.,Los campos personalizados solo se pueden agregar a un DocType estándar.,
Custom Fields cannot be added to core DocTypes.,Los campos personalizados no se pueden agregar a los DocTypes principales.,
Custom Format,Formato Personalizado,
Custom HTML,HTML Personalizado,
Custom HTML Help,Ayuda HTML personalizada,
Custom JS,JS Personalizado,
"Custom LDAP Directoy Selected, please ensure 'LDAP Group Member attribute' and 'LDAP Group Mappings' are entered","Custom LDAP Directoy Selected, please ensure 'LDAP Group Member attribute' and 'LDAP Group Mappings' are entered",
Custom Menu Items,Menú Items Personalizados,
Custom Options,Opciones personalizadas,
Custom Overrides,Anulaciones personalizadas,
Custom Report,Informe personalizado,
Custom Reports,Informes personalizados,
Custom Role,Rol Personalizado,
Custom SCSS,SCSS personalizado,
Custom Script List,Custom Script List,
Custom Sidebar Menu,Menú Lateral Personalizado,
Custom?,¿Personalizado?,
Customizations Discarded,Personalizaciones descartadas,
Customizations Reset,Restablecimiento de Personalizaciones,
Customizations Saved Successfully,Las personalizaciones se guardaron correctamente,
Customizations for <b>{0}</b> exported to:<br>{1},Personalizaciones para <b>{0}</b> exportadas a: <br> {1},
Customize,Personalización,
Customize Child Table,Customize Child Table,
Customize Dashboard,Customize Dashboard,
Customize Form,Personalizar Formulario,
Customize Form Field,Personalizar campos de formulario,
"Customize Label, Print Hide, Default etc.","Personalizar etiquetas, ocultar campos, predeterminados, etc",
Cut,Cortar,
DELETE,ELIMINAR,
DESC,DESC,
DRAFT,BORRADOR,
Daily,Diario,
Daily Event Digest is sent for Calendar Events where reminders are set.,Resumen Diario de Eventos se envía para Eventos en el Calendario cuando se han agregado recordatorios.,
Daily Events should finish on the Same Day.,Los eventos diarios deben finalizar el mismo día.,
Daily Long,Largo diario,
Danger,Peligro,
Dark,Oscuro,
Dark Color,Color oscuro,
Dashboard,Tablero,
Dashboard Chart,Cuadro de mandos,
Dashboard Chart Field,Campo del cuadro de mandos,
Dashboard Chart Link,Enlace del cuadro de mandos,
Dashboard Chart Source,Fuente del cuadro de mandos,
Dashboard Manager,Administrador de tablero,
Dashboard Name,Nombre del tablero,
Dashboard Settings,Configuración del panel,
Dashboards,Tableros,
Data,Datos,
Data Clipped,Data Clipped,
Data Export,Exportación de Datos,
Data Import,Importación de Datos,
Data Import Legacy,Importación de datos heredada,
Data Import Template,Plantilla para importar datos,
Data Migration,Migración de datos,
Data Migration Connector,Conector de migración de datos,
Data Migration Mapping,Asignación de migración de datos,
Data Migration Mapping Detail,Detalle de asignación de migración de datos,
Data Migration Plan,Plan de migración de datos,
Data Migration Plan Mapping,Mapeo del plan de migración de datos,
Data Migration Run,Ejecución de migración de datos,
Data Too Long,Datos demasiado largos,
Data missing in table,Datos faltantes en la tabla,
Database Engine,Motor de base de datos,
Database Name,Nombre de la base de datos,
Date,Fecha,
Date Format,Formato de Fecha,
Date Range,Rango de Fechas,
Date and Number Format,Formato de Fecha y Número,
Date format could not be determined from the values in this column. Defaulting to yyyy-mm-dd.,Date format could not be determined from the values in this column. Defaulting to yyyy-mm-dd.,
Date {0} must be in format: {1},La fecha {0} debe estar en formato: {1},
Dates are often easy to guess.,Las fechas son a menudo fáciles de adivinar.,
Datetime,Fecha y Hora,
Day,Día,
Day of Week,Día de la semana,
Days After,Dias despues,
Days Before,Días anteriores,
Days Before or After,Días antes o despues,
Dear,Estimado,
"Dear System Manager,","Estimado administrador del sistema,",
"Dear User,","Querido usuario,",
Dear {0},Estimado {0},
"Dear {0},","Estimado {0},",Salutation in new email
Default,Predeterminado,
Default Address Template cannot be deleted,La plantilla de direcciones por defecto no puede ser eliminada,
Default Email Template,Default Email Template,
Default Inbox,Bandeja de entrada predeterminada,
Default Incoming,Entrante predeterminado,
Default Letter Head,Membrete Predeterminado,
Default Outgoing,Saliente predeterminado,
Default Portal Home,Inicio del portal predeterminado,
Default Print Format,Formato de impresión por defecto,
Default Print Language,Lenguaje de impresión predeterminado,
Default Redirect URI,Predeterminado URI de redireccionamiento,
Default Role at Time of Signup,El papel predeterminado en el momento de la Inscripción,
Default Role on Creation,Rol predeterminado en la creación,
Default Sending,Envío por defecto,
Default Sending and Inbox,Bandeja de entrada y envío por defecto,
Default Sort Field,Campo de clasificación predeterminado,
Default Sort Order,Orden de clasificación predeterminado,
Default Theme,Tema predeterminado,
Default Value,Valor predeterminado,
Default for 'Check' type of field {0} must be either '0' or '1',El valor predeterminado para el tipo de campo &quot;Verificar&quot; {0} debe ser &quot;0&quot; o &quot;1&quot;,
Default value for {0} must be in the list of options.,El valor predeterminado para {0} debe estar en la lista de opciones.,
Default {0},Predeterminado {0},
"Default: ""Contact Us""","Por defecto: ""Contáctenos""",
DefaultValue,Valor predeterminado,
Defaults,Predeterminados,
Defaults Updated,Defaults Updated,
Defines actions on states and the next step and allowed roles.,"Define las acciones en los estados, el siguiente paso y los roles permitidos.",
Defines workflow states and rules for a document.,Define los estados de flujo de trabajo y reglas para un documento.,
Delayed,Retrasado,
Delete,Eliminar,
Delete All,Eliminar todos,
Delete Data,Borrar datos,
Delete and Generate New,Eliminar y generar nuevo,
Delete comment?,¿Eliminar comentario?,
Delete this record to allow sending to this email address,Eliminar este registro para permitir el envío a esta dirección de correo electrónico,
Delete {0} items permanently?,¿Eliminar {0} artículos de forma permanente?,
Deleted,Eliminado,
Deleted DocType,DocType eliminado,
Deleted Document,documento eliminado,
Deleted Name,Nombre borrado,
Deleting {0},Eliminando {0},
Delivery Status,Estado del envío,
Deny,Deny,
Department,Departamento,
Dependencies,Dependencias,
Depends On,Depende de,
Descendants Of,Descendientes De,
Description,Descripción,
"Description for listing page, in plain text, only a couple of lines. (max 200 characters)","Descripción de la página de listado, en texto plano, solo un par de líneas. (máximo 200 caracteres)",
Description to inform the user about any action that is going to be performed,Description to inform the user about any action that is going to be performed,
Designation,Puesto,
Desk,Escritorio,
Desk Access,Acceso a Escritorio,
Desk Theme,Tema de Escritorio,
Desktop Icon,Icono de escritorio,
Desktop Icon already exists,Ícono de Escritorio ya existe,
Details,Detalles,
Developer Mode Only,Solo modo desarrollador,
Did not add,No se ha añadido,
Did not find {0} for {0} ({1}),No se encontró {0} para {0} ({1}),
Did not remove,No se eliminó,
"Different ""States"" this document can exist in. Like ""Open"", ""Pending Approval"" etc.","Pueden existir diferentes estados para este documento: 'Abierto', 'Pendiente de Aprobación', etc.",
Digits,Dígitos,
Direct,Directo,
Direct room with {0} already exists.,La habitación directa con {0} ya existe.,
Directory Server,Directory Server,
Disable Auto Refresh,Desactivar actualización automática,
Disable Comments,Deshabilitar comentarios,
Disable Count,Desactivar recuento,
Disable Customer Signup link in Login page,Desactivar registro de clientes en la página de inicio de sesión,
Disable Feedback,Disable Feedback,
Disable Prepared Report,Deshabilitar informe preparado,
Disable Report,Desactivar reporte,
Disable SMTP server authentication,Deshabilitar autenticación del servidor SMTP,
Disable Sidebar Stats,Deshabilitar estadísticas de barra lateral,
Disable Signup,Deshabilitar registro,
Disable Signup for your site,Desactivar el registro para su sitio,
Disable Standard Email Footer,Desactivar pie de página estándar en los correos electrónicos,
Disable User Customization,Deshabilitar personalización del usuario,
Disabled,Deshabilitado,
Disabled Auto Reply,Respuesta automática deshabilitada,
Discard,Descartar,
Dismiss,Descartar,
Display,Visualización,
Display Depends On,Mostrar Depende de,
Do not allow user to change after set the first time,No permitir que el usuario pueda cambiar después de establecerlo por primera vez,
Do not edit headers which are preset in the template,No edite los encabezados que están preestablecidos en la plantilla,
Do not have permission to access bucket {0}.,Do not have permission to access bucket {0}.,
Do not send Emails,No envíe Correos Electrónicos,
Do you really want to send this email newsletter?,¿Realmente desea enviar este boletín por correo electrónico?,
Do you want to cancel all linked documents?,¿Desea cancelar todos los documentos vinculados?,
Doc Event,Evento de Documento,
Doc Events,Eventos de Documento,
Doc Status,Estado de Doc.,
DocField,DocField,
DocPerm,DocPerm,
DocShare,DocShare,
DocType,DocType,
DocType <b>{0}</b> provided for the field <b>{1}</b> must have atleast one Link field,El tipo de documento <b>{0}</b> proporcionado para el campo <b>{1}</b> debe tener al menos un campo de enlace,
DocType Action,DocType Action,
DocType Event,DocType Event,
DocType Layout,DocType Layout,
DocType Layout Field,DocType Layout Field,
DocType Link,DocType Link,
DocType View,Vista DocType,
DocType can not be merged,El 'DocType' no se puede fusionar,
DocType can only be renamed by Administrator,DocType sólo puede ser renombrado por Administrator,
DocType is a Table / Form in the application.,Un 'DocType' es una tabla o un formulario en la aplicación.,
DocType must be Submittable for the selected Doc Event,DocType debe ser Enviable para el evento de Documento Seleccionado,
DocType on which this Workflow is applicable.,El flujo de trabajo será aplicable en el documento seleccionado.,
DocType's name should not start or end with whitespace,El nombre de DocType no debe comenzar ni terminar con espacios en blanco,
"DocType's name should start with a letter and it can only consist of letters, numbers, spaces and underscores","El nombre del DocType debe comenzar con una letra y sólo puede consistir en letras, números, espacios y guiones bajos",
Doctype,Doctype,
Doctype required,Doctype Requerido,
Document,Documento,
Document Actions,Acciones de documento,
Document Follow,Seguir documento,
Document Follow Notification,Notificación de seguimiento de documento,
Document Link,Enlace de documento,
Document Links,Enlaces de documentos,
Document Name,Nombre de Documento,
Document Naming,Document Naming,
Document Naming Rule,Regla de denominación de documentos,
Document Naming Rule Condition,Condición de la regla de nomenclatura de documentos,
Document Queued,Documento en Cola,
Document Restoration Summary,Resumen de restauración de documentos,
Document Restored,Documento Restaurado,
Document Share,Compartir documento,
Document Share Report,Reporte de documentos compartidos,
Document States,Estados del Documento,
Document Status,Estado del Documento,
Document Tag,Etiqueta de documento,
Document Title,Titulo del documento,
Document Type,Tipo de documento,
Document Type Field Mapping,Tipo de documento Asignación de campo,
Document Type Mapping,Asignación de tipo de documento,
Document Type is not importable,El tipo de documento no es importable,
Document Type is not submittable,El tipo de documento no se puede enviar,
Document Type to Track,Tipo de documento a seguir,
Document Type {0} has been repeated.,El tipo de documento {0} se ha repetido.,
Document Types,Tipos de documentos,
Document Types (Select Permissions Only),Document Types (Select Permissions Only),
Document Types and Permissions,Tipos de documentos y Permisos,
Document can't saved.,El Documento no se puede guardar,
Document is only editable by users with role,El documento solo es editable por usuarios con rol,
Document not Relinked,Document not Relinked,
Document renamed from {0} to {1},Documento renombrado de {0} a {1},
Document type is required to create a dashboard chart,Se requiere el tipo de documento para crear un cuadro de mandos,
Document {0} Already Restored,Documento {0} ya restaurado,
Document {0} has been set to state {1} by {2},El documento {0} se ha configurado en estado {1} por {2},
Documentación,Documentación,
Documentation Link,Enlace de documentación,
Documentation URL,URL de documentación,
Documents,Documentos,
Documents restored successfully,Documentos restaurados con éxito,
Documents that failed to restore,Documentos que no se pudieron restaurar,
Documents that were already restored,Documentos que ya fueron restaurados,
Domain,Dominio,
Domain Settings,Configuraciones de Dominio,
Domains,Dominios,
Domains HTML,Dominios HTML,
"Don't HTML Encode HTML tags like &lt;script&gt; or just characters like &lt; or &gt;, as they could be intentionally used in this field","No etiquetas HTML Codificar HTML, como &lt;script&gt; o simplemente caracteres como &lt;u&gt;, ya que podrían ser utilizados intencionadamente en este campo",
Don't Import,No importar,
Don't Override Status,No sobreescribir el estado,
Don't Send Emails,No enviar correos electrónicos,
Don't create new records,No crear nuevos registros,
Don't have an account?,Don't have an account?,
"Don't know, ask 'help'","No sabe, pregunte &quot;ayuda&quot;",
Donut,Dona,
Download,Descargar,
Download Backups,Descargar Backups,
Download Data,Descargar datos,
Download Files Backup,Descargar copia de seguridad de archivos,
Download Link,Enlace de descarga,
Download Report,Descargar Informe,
Download Template,Descargar plantilla,
Download Your Data,Descargue sus datos,
Download template,Descargar plantilla,
Download with Data,Descargar con datos,
Draft,Borrador,
Drag and drop files here or upload from,Drag and drop files here or upload from,
Drag elements from the sidebar to add. Drag them back to trash.,Arrastre los elementos de la barra lateral al nuevo formato. Si desea eliminar un elemento solo arrástrelo a la papelera de reciclaje.,
Drop files here,Suelta archivos aquí,
Dropbox Access Key,Clave de acceso a Dropbox,
Dropbox Access Secret,Acceso Secreto a Dropbox,
Dropbox Access Token,Dropbox Access Token,
Dropbox Settings,Ajustes de Dropbox,
Dropbox Setup,Configuración de Dropbox,
Dropbox access is approved!,¡El acceso Dropbox está aprobado!,
Dropdowns,Listas deplegables,
Due Date,Fecha de vencimiento,
Due Date Based On,Fecha de Vencimiento basada en,
Duplicate,Duplicar,
Duplicate Filter Name,Nombre de Fltro Duplicado,
Duplicate Name,Nombre duplicado,
Duration,Duración,
Duration (ms),Duración (ms),
Dynamic Filters,Filtros dinámicos,
Dynamic Filters JSON,JSON de filtros dinámicos,
Dynamic Filters Section,Sección de filtros dinámicos,
Dynamic Link,Enlace dinámico,
Dynamic Report Filters,Filtros de informes dinámicos,
Dynamic Route,Ruta Dinámica,
Dynamic Template,Plantilla dinámica,
ERPNext Role,ERPNext Role,
ESC,ESC,
Edit,Editar,
Edit Auto Email Report Settings,Editar configuración de informes de correo electrónico automático,
Edit Chart,Editar gráfico,
Edit Custom HTML,Editar HTML personalizado,
Edit DocType,Editar DocType,
Edit Filter,Editar filtro,
Edit Filters,Editar Filtros,
Edit Format,Editar formato,
Edit HTML,Editar HTML,
Edit Heading,Editar encabezado,
Edit Profile,Editar perfil,
Edit Properties,Editar propiedades,
Edit Shortcut,Editar atajo,
Edit Values,Editar Valores,
Edit in Full Page,Editar en página completa,
Edit in full page,Editar en página completa,
Edit to add content,Editar para agregar contenido,
Edit {0},Editar {0},
Editable Grid,Cruadicula Editable,
Editing Row,Editando línea,
Eg. smsgateway.com/api/send_sms.cgi,Eg . smsgateway.com / api / send_sms.cgi,
Email,Correo electrónico,
Email Account,Cuentas de correo electrónico,
Email Account Name,Cuenta de correo electrónico,
Email Account added multiple times,Cuenta de correo electrónico añadida varias veces,
Email Account not setup. Please create a new Email Account from Setup > Email > Email Account,Cuenta de correo electrónico no configurada. Cree una nueva cuenta de correo electrónico desde Configuración&gt; Correo electrónico&gt; Cuenta de correo electrónico,
Email Address,Dirección de correo electrónico,
Email Address whose Google Contacts are to be synced.,Dirección de correo electrónico cuyos contactos de Google se deben sincronizar.,
Email Addresses,Correos electrónicos,
Email Domain,Dominio de Correo Electrónico,
"Email Domain not configured for this account, Create one?","Dominio de correo electrónico no está configurado para esta cuenta, ¿Crear uno?",
Email Flag Queue,Señal de la bandera del correo electrónico,
Email Footer Address,Pie de página del correo,
Email Group,Grupo de Correo Electrónico,
Email Group Member,Miembro de Grupo de Correo Electrónico,
Email ID,Identificación de correo,
"Email ID must be unique, Email Account already exists for {0}","La ID de correo electrónico debe ser única, la cuenta de correo electrónico ya existe para {0}",
Email IDs,IDs de Correo Electrónico,
Email Id,ID de Correo Electrónico,
Email Inbox,Bandeja de entrada de email,
Email Login ID,ID de acceso de correo electrónico,
Email Queue,Cola de correo electrónico,
Email Queue Recipient,Cola de correo electrónico de destinatarios,
Email Queue records.,Registros de Email en cola.,
Email Reply Help,Correo Electrónico Responder Ayuda,
Email Rule,Regla de correo electrónico,
Email Sent,Correo Electrónico Enviado,
Email Server,Servidor de Correo Electrónico,
Email Settings,Configuración de Correo Electrónico,
Email Signature,Firma de correo electrónico,
Email Status,Estado de Correo Electrónico,
Email Sync Option,Opción de Sincronización de Correos,
Email Template,Plantilla de Correo Electrónico,
Email To,Email para,
Email Unsubscribe,Cancelar suscripción por correo electrónico,
Email has been marked as spam,El correo electrónico se ha marcado como spam,
Email has been moved to trash,El correo electrónico se ha movido a la papelera,
Email not sent to {0} (unsubscribed / disabled),Correo electrónico no enviado a {0} (dado de baja / desactivado),
Email not verified with {0},Correo Electrónico no verificado con {0},
Email queued to {0} recipients,Correo electrónico en cola para {0} destinatarios,
Emails are muted,Los correos electrónicos se silencian,
Emails will be sent with next possible workflow actions,Los Correos Electrónicos se enviarán con las próximas acciones de flujo de trabajo posibles,
Enable,Habilitar,
Enable Allow Auto Repeat for the doctype {0} in Customize Form,Habilite Permitir repetición automática para el doctype {0} en Personalizar formulario,
Enable Auto Reply,Habilitar Respuesta Automática,
Enable Auto-deletion of Prepared Reports,Habilitar la eliminación automática de informes preparados,
Enable Automatic Backup,Activar Copia de Seguridad Automática,
Enable Automatic Linking in Documents,Habilitar la vinculación automática en documentos,
Enable Chat,Habilitar Chat,
Enable Comments,Habilitar Comentarios,
Enable Email Notifications,Habilitar notificaciones por correo electrónico,
Enable Google API in Google Settings.,Habilite la API de Google en la configuración de Google.,
Enable Google Indexing,Habilitar la indexación de Google,
Enable In App Website Tracking,Habilitar el seguimiento de sitios web en la aplicación,
Enable Incoming,Habilitar correos entrantes,
Enable Onboarding,Habilitar la incorporación,
Enable Outgoing,Habilitar correos salientes,
Enable Password Policy,Activar política de contraseñas,
Enable Print Server,Habilitar Servidor de Impresión,
Enable Raw Printing,Habilitar impresión sin formato,
Enable Report,Habilitar reporte,
Enable Scheduled Jobs,Habilitar Tareas Programadas,
Enable Security,Habilitar seguridad,
Enable Social Login,Habilitar Sesión Social,
Enable Social Sharing,Habilitar compartir en redes sociales,
Enable Tracking Page Views,Habilitar vistas de página de seguimiento,
Enable Two Factor Auth,Habilitar autenticación de dos factores,
Enable developer mode to create a standard Web Template,Habilite el modo de desarrollador para crear una plantilla web estándar,
Enabled,Habilitado,
Enabled email inbox for user {0},Bandeja de entrada de correo electrónico habilitada para el usuario {0},
Enabled scheduled execution for script {0},Ejecución programada habilitada para la secuencia de comandos {0},
"Encryption key is invalid, Please check site_config.json","La clave de cifrado no es válida, consulte site_config.json",
End Date,Fecha Final,
End Date Field,Campo de Fecha de Finalización,
End Date cannot be before Start Date!,¡La Fecha de Finalización no puede ser anterior a la Fecha de Inicio!,
End Time,Hora de finalización,
Endpoint URL,Endpoint URL,
Endpoints,Endpoints,
Ends on,Finaliza el,
Energy Point,Punto de energía,
Energy Point Log,Registro de puntos de energía,
Energy Point Rule,Regla de puntos de energía,
Energy Point Settings,Configuraciones de puntos de energía,
Energy Point Update on {0},Actualización de Punto de energía en {0},
Energy Points,Puntos de energía,
Ensure the user and group search paths are correct.,Ensure the user and group search paths are correct.,
Enter Client Id and Client Secret in Google Settings.,Ingrese el ID del cliente y el secreto del cliente en la configuración de Google.,
Enter Code displayed in OTP App.,Ingrese el código que se muestra en la aplicación OTP.,
Enter Email Recipient(s),Ingrese Destinatario(s) de Correo Electrónico,
Enter Form Type,Seleccione el Tipo de Formulario,
Enter Value,Ingrese el Valor,
"Enter default value fields (keys) and values. If you add multiple values for a field, the first one will be picked. These defaults are also used to set ""match"" permission rules. To see list of fields, go to ""Customize Form"".","Ingrese campos del valor por defecto (claves) y valores. Si agrega varios valores para un campo, el primero de será elegido. Estos valores predeterminados se utilizan también para ""emparejar"" reglas de permisos. Para ver la lista de campos, vaya a ""Personalizar Formulario"".",
Enter folder name,Introduzca nombre de carpeta,
Enter python module or select connector type,Ingrese al módulo python o seleccione el tipo de conector,
"Enter static url parameters here (Eg. sender=ERPNext, username=ERPNext, password=1234 etc.)","Enter static url parameters here (Eg. sender=ERPNext, username=ERPNext, password=1234 etc.)",
Enter url parameter for message,Introduzca el parámetro url para el mensaje,
Enter url parameter for receiver nos,Introduzca el parámetro url para los números de los receptores,
Enter your password,Ingrese su contraseña,
Entity Name,Nombre de la Entidad,
Entity Type,Tipo de Entidad,
Equals,Iguales,
Error,Error,
Error Attaching File,Error al adjuntar el archivo,
Error Code: {0},Código de error: {0},
Error Log,Registro de Errores,
Error Log Notification,Notificación de registro de errores,
Error Message,Mensaje de error,
Error Report,Reporte de Error,
Error Snapshot,Error de Instantánea,
Error has occurred in {0},Se produjo un error en {0},
Error in Client Script,Error in Client Script,
Error in Client Script.,Error in Client Script.,
Error in Notification,Error en la Notificación,
Error in Notification: {},Error en la notificación: {},
Error while connecting to email account {0},Error al conectarte a la cuenta de correo electrónico {0},
Error while evaluating Notification {0}. Please fix your template.,Error al evaluar Notificación {0}. Por favor arregla tu plantilla,
Error: Document has been modified after you have opened it,Error : El documento se ha modificado después de haber sido abierto.,
Error: Value missing for {0}: {1},Error: falta el valor para {0}: {1},
Event,Evento,
Event Category,Categoría de Evento,
Event Configurations,Configuraciones de eventos,
Event Consumer,Consumidor de eventos,
Event Consumer Document Type,Tipo de documento de consumidor de evento,
Event Consumer Document Types,Tipos de documentos del consumidor de eventos,
Event Frequency,Event Frequency,
Event Participants,Participantes del Evento,
Event Producer,Productor de eventos,
Event Producer Document Type,Tipo de documento del productor del evento,
Event Producer Document Types,Tipos de documentos del productor de eventos,
Event Producer Last Update,Última actualización de Event Producer,
Event Streaming,Streaming de eventos,
Event Subscriber,Suscriptor de eventos,
Event Subscriber has to be a System Manager.,El suscriptor del evento debe ser un administrador del sistema.,
Event Sync Log,Registro de sincronización de eventos,
Event Synced with Google Calendar.,Evento sincronizado con Google Calendar.,
Event Type,Tipo de Evento,
Event Update Log,Registro de actualización de eventos,
Event Update Log Consumer,Event Update Log Consumer,
Events in Today's Calendar,Eventos en el calendario de hoy,
Everyone,Todos,
"Ex: ""colors"": [""#d1d8dd"", ""#ff5858""]","Por ejemplo: &quot;colores&quot;: [&quot;# d1d8dd&quot;, &quot;# ff5858&quot;]",
Exact Copies,Exact Copies,
Example,Ejemplo,
Example Email Address,Dirección de correo electrónico de ejemplo,
"Example: ""/desk""",Ejemplo: &quot;/desk&quot;,
Example: #Tree/Account,Ejemplo: #Tree/Account,
Example: 00001,Ejemplo: 00001,
Example: {{ subject }},Ejemplo: {{subject}},
Excel,Excel,
Exception,Excepción,
Exception Type,Tipo de excepción,
Execute,Ejecutar,
Execute Console script,Ejecutar el script de la consola,
Execution Order,Execution Order,
Execution Time: {0} sec,Tiempo de ejecución: {0} segundos,
Expand,Expandir,Enlarge code field.
Expand All,Expandir todo,
Experimental,Experimental,
Expert,Experto,
Expiration time,Tiempo de expiración,
Expire Notification On,Notificación Expirará en,
Expired,Expirado,
Expires In,Expira en,
Expiry time of QR Code Image Page,Tiempo de expiración de página de Código QR,
Export,Exportar,
Export 1 record,Exportar 1 registro,
Export All {0} rows?,¿Exportar todas las {0} filas?,
Export Custom Permissions,Exportar permisos personalizados,
Export Customizations,Exportar Personalizaciones,
Export Data,Exportar Datos,
Export Errored Rows,Exportar filas con errores,
Export From,Exportar desde,
Export Report: {0},Exportar Reporte: {0},
Export Type,Tipo de Exportación,
Export not allowed. You need {0} role to export.,Exportación no permitida. Se necesita el rol {0} para exportar.,
Export {0} records,Exportar {0} registros,
Expose Recipients,Exponer Destinatarios,
"Expression, Optional","Expresión, opcional",
Extends,Se extiende,
Extends Another Page,Extiende otra página,
Extra Parameters,Extra Parameters,
Facebook,Facebook,
Fail,Falla,
Failed,Falló,
Failed Transactions,Transacciones fallidas,
Failed to change password.,No se pudo cambiar la contraseña.,
Failed to complete setup,Error al completar la instalación,
Failed to connect to server,Error al conectar con el servidor,
Failed to connect to the Event Producer site. Retry after some time.,No se pudo conectar con el sitio del Productor de eventos. Vuelva a intentarlo después de un tiempo.,
Failed to create an Event Consumer or an Event Consumer for the current site is already registered.,Error al crear un consumidor de eventos o un consumidor de eventos para el sitio actual ya está registrado.,
"Failed to decode token, please provide a valid base64-encoded token.","No se pudo decodificar el token, proporcione un token codificado en base64 válido.",
Failed to get method for command {0} with {1},Failed to get method for command {0} with {1},
Failed to send {0} Auto Email Report,No se pudo enviar el {0} informe automático por correo electrónico,
Failed while amending subscription,Falló al modificar la suscripción,
Failure,Fracaso,
FavIcon,Favicon,
Fax,Fax,
Featured,Destacados,
Feedback,Retroalimentación,
Feedback Request,Solicitud de retroalimentación,
Feedback on this blog post will be disabled if checked.,Feedback on this blog post will be disabled if checked.,
Feedback updated on {0}: {1},Feedback updated on {0}: {1},
Feedback updated successfully!,Feedback updated successfully!,
Fetch From,Obtener De,
Fetch If Empty,Buscar si está vacío,
Fetch Images,Buscar Imágenes,
Fetch attached images from document,Recuperar imágenes adjuntas del documento,
Fetching default Global Search documents.,Obteniendo documentos predeterminados de Global Search.,
Fetching...,Buscando...,
Field,Campo,
"Field ""route"" is mandatory for Web Views","El campo ""ruta"" es obligatoria para las vistas web",
"Field ""value"" is mandatory. Please specify value to be updated","El campo ""valor"" es obligatorio. Por favor, especifique un valor a ser actualizado",
Field Description,Descripción de Campo,
Field Mapping,Mapeo de campo,
Field Maps,Mapas de Campo,
Field Name,Nombre de Campo,
Field To Check,Campo para verificar,
Field Type,Tipo de campo,
Field not permitted in query,Field not permitted in query,
"Field that represents the Workflow State of the transaction (if field is not present, a new hidden Custom Field will be created)","El campo que representa al estado del flujo de trabajo de la transacción (Si el campo no está presente, un nuevo campo personalizado oculto se creará )",
Field to Track,Campo a seguir,
Field type cannot be changed for {0},El Tipo de Campo no se puede cambiar para {0},
Field {0} not found.,Campo {0} no encontrado.,
Fieldname,Nombre del campo,
Fieldname '{0}' conflicting with a {1} of the name {2} in {3},Fieldname '{0}' conflicting with a {1} of the name {2} in {3},
Fieldname is limited to 64 characters ({0}),Nombre de campo está limitado a 64 caracteres ({0}),
Fieldname not set for Custom Field,Nombre de campo no establecido para el dato personalizado,
Fieldname which will be the DocType for this link field.,Nombre de campo por el cual el 'DocType' enlazará el campo,
Fieldname {0} cannot have special characters like {1},El nombre del campo {0} no puede tener caracteres especiales como {1},
Fieldname {0} conflicting with meta object,Nombre de campo {0} en conflicto con el metaobjeto,
Fieldname {0} is restricted,El nombre de campo {0} está restringido,
Fields,Campos,
Fields Multicheck,Campos Multicheck,
"Fields separated by comma (,) will be included in the ""Search By"" list of Search dialog box","Los campos separados por coma (,) se incluirán en el area ""Buscar por"" en el cuadro de búsqueda",
Fieldtype,FieldType,
Fieldtype cannot be changed from {0} to {1},Fieldtype cannot be changed from {0} to {1},
Fieldtype cannot be changed from {0} to {1} in row {2},El tipo de campo de {0} no puede ser cambiado a {1} en la línea {2},
File,Archivo,
File '{0}' not found,Archivo &#39;{0}&#39; no encontrado,
File Backup,Archivo de Respaldo,
File Information,Informacion del archivo,
File Manager,Administrador de archivos,
File Name,Nombre del Archivo,
File Size,Tamaño de archivo,
File Type,Tipo de Archivo,
File URL,URL del archivo,
File backup is ready,La copia de seguridad de archivos está lista,
File name cannot have {0},El nombre de archivo no puede tener {0},
File not attached,Archivo no adjuntado,
File size exceeded the maximum allowed size of {0} MB,El tamaño del archivo supera el tamaño máximo permitido de {0} MB,
File too big,El archivo es demasiado grande,
File {0} does not exist,Archivo {0} no existe,
Filter,Filtrar,
Filter By,Filtrar por,
Filter Data,Filtrar datos,
Filter List,Lista de Filtros,
Filter Meta,Filtro Meta,
Filter Name,Nombre del Filtro,
Filter Values,Valores del Filtro,
Filter must be a tuple or list (in a list),Filtro debe ser una tupla o lista (en una lista),
"Filter must have 4 values (doctype, fieldname, operator, value): {0}","Filtro debe tener 4 valores (doctype, fieldname, operator, value): {0}",
Filter...,Filtro...,
Filtered By,Filtered By,
